Object ID	SMILES
CPD-14351	CC2(/C(/O[C@H]1(C[C@@H](O)[C@H](O)[C@@H](C)O1))=C\C7(\C(\C(\O)=2)=C(C8(/C(=O)[C@]6(O[C@H]5(C[C@@H](O[C@H]4(C[C@@H](O[C@H]3(C[C@@](O)(C)[C@H](O)[C@@H](C)O3))[C@@H](O)[C@@H](C)O4))[C@H](O)[C@@H](C)O5))(C(C(C(=O)C)=C(O)[C@@H](OC)[C@@H]6CC(/C=7)=8)=O)))\O))
CHOLANATE2	C[C@@H]([C@H]3(CC[C@H]4([C@@H]2(C(=O)C[C@@H]1(C[C@H](O)CC[C@@](C)1[C@H]2C[C@H](O)[C@](C)34)))))CCC(=O)[O-]
CPD-7257	C[C@H](CCC(=O)C(C)C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)[C@H]4(CC[C@@H]5([C@@](C)4[C@@H](O)C[C@H]6([C@H]5[C@H](O)C[C@H]7([C@@](C)6CC[C@@H](O)C7))))
CPD-1085	C[C@H](CCC(=O)[O-])[C@H]2(CC[C@H]3([C@@H]4([C@H](O)C[C@@H]1(C[C@H](O)CC[C@@](C)1[C@@H](C[C@@H](O)[C@](C)23)4))))
CPD-345	C[C@H](CCC(=O)[O-])[C@H]2(CC[C@H]3([C@@H]4([C@H](O)C[C@@H]1(C[C@H](O)CC[C@@](C)1[C@@H](CC(=O)[C@](C)23)4))))
CPD-10591	C[C@H](CCC(=O)[C@@H](C)C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)[C@H]4(CC[C@@H]5([C@@](C)4CC[C@H]6([C@H]5[C@H](O)C[C@H]7([C@@](C)6CC[C@@H](O)C7))))
CPD-16906	C[C@@H]1(CC[C@@H]2([C@@H](CC[C@@H](O)C[C@@H](O)CC([O-])=O)[C@@H](C)[C@H](O)\C=C(C1)/2))
CPD-16903	C[C@@H]2(CC[C@@H]3([C@@H](CC[C@H]1(OC(=O)C[C@H](O)C1))[C@@H](C)[C@H](O)\C=C(C2)/3))
CPD-16690	C=C4([C@@H]1(C[C@@]2(CCC3(C([C@H](O)CC[C@@](C(CC1)2)3C)(C)C))C4))
CPD-22588	CC34(CCC2(C(CCC1(C[C@@H](O)CCC(C)12))C(CCC([R])3)4))
CPD-22598	C[C@@]14(CC[C@H](O)C[C@@H](CC[C@@H]2([C@@H]1CC[C@]3(C)([C@@H](C(COC(CC(=O)[O-])=O)=O)CC[C@](O)23)))4)
CPD-21268	C=C3([C@@H](O)CC[C@@H]2([C@](C)(CC[C@@H]1(C[C@](C(O)CO)(C)CC[C@](C)12))3))
CPD-21267	C=C4([C@@H](O)CC[C@@H]3([C@](C)(CC[C@@H]2(C[C@](C1(OC1))(C)CC[C@](C)23))4))
CPD-21723	CC(C)CCC[C@@H](C)[C@H]4(CC[C@@H]1([C@](C)(CC[C@H]3(C1=CC[C@H]2([C@](C=O)(C)[C@H](CC[C@@](C)23)O)))4))
CPD-21724	CC(C)CCC[C@@H](C)[C@H]4(CC[C@@H]1([C@](C)(CC[C@H]3(C1=CC[C@H]2([C@@](C)(C([O-])=O)[C@H](CC[C@@](C)23)O)))4))
CPD-5845	CC(C)CCC[C@@H](C)[C@H]4(CC[C@@H]1([C@](C)(CC[C@H]3(C1=CC[C@H]2([C@@](C=O)(C)[C@H](CC[C@@](C)23)O)))4))
CPD-5846	CC(C)CCC[C@@H](C)[C@H]4(CC[C@@H]1([C@](C)(CC[C@H]3(C1=CC[C@H]2([C@](C)(C([O-])=O)[C@H](CC[C@@](C)23)O)))4))
CPD-21810	C[C@H](CCC([O-])=O)[C@@H]4([C@]3(CC[C@@H]2([C@]1(C)(C(/C[C@@H](O)CC1)=C/C[C@H]2[C@@H]3CC4)))(C))
3-BETA-HYDROXY-5-ALPHA-PREGNANE-20-ONE	CC(=O)[C@H]3(CC[C@H]4([C@@H]2(CC[C@H]1(C[C@@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34))))
CPD-5961	CC34(CCC2(C(CCC1(C[C@@H](O)CCC(C)12))C(CCC([R])3)4))
CPD-9905	C=C[C@@]2(CCC3([C@]1(CCC([C@]4(C1C(\C=C(C2)/3)OC4=O)C)O)C))C
CPD-8661	CC1(/C[C@@H](O)CC(C)(C)C(/C=O)=1)
CPD-16465	C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])[C@H]5(CC[C@H]6([C@@H]7(C\C=C4(C[C@@H](O)CC[C@@](C)4[C@@H](CC[C@](C)56)7))))
CPD-16464	CC(/CCC[C@H](C)C(=O)[O-])=C2(CC[C@H]3([C@@H]4(C\C=C1(C[C@@H](O)CC[C@@](C)1[C@@H](CC[C@](C)23)4))))
CPD-16771	CC2(/CC[C@@H]1([C@H](OC(=O)C1=C)/C=C(C)/[C@@H](O)C/C=2))
CPD-16767	CC2(\CC[C@H]3(C(C(=O)O[C@H]([C@H]1(O[C@@](C)1[C@@H](O)C\C=2))3)=C))
CPD-1133	O[R]
CPD-13302	C1(\C=C/N\C=1)
CPD-7957	CC(/C=C/C=C(C)/C=C/C1(/C(C[C@H](C(C(/C)=1)=O)O)(C)C))=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2(\C(C[C@H](C(C(/C)=2)=O)O)(C)C)
CPD-7958	CC(/C=C/C=C(C)/C=C/C1(/C(C[C@@H](C(C(/C)=1)=O)O)(C)C))=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2(\C(C[C@H](C(C(/C)=2)=O)O)(C)C)
CPD-15361	CCCCCCCC\C=C/CCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
CPD-15369	CCCCCC[C@@H](O)C\C=C/CCCCCCC[C@@H](O)CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
CPD-12199	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@H](O)C1(\C=C/C(/O)=C\C=1))COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]
CPD-20455	CC(/C=C/C=C(C)/C=C/C=C(C)/C=O)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=C(C)\C(O)O
CPD-20427	CC(/C=C/C=C(C)/C=C/C1(/C(C[C@@H](C(C(/C)=1)=O)O)(C)C))=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2(\C(C[C@@H](C(O)(O)C(/C)=2)O)(C)C)
CPD-20425	CC(/C=C/C=C(C)/C=C/C1(/C(CCC(C(/C)=1)=O)(C)C))=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2(\C(CCC(O)(O)C(/C)=2)(C)C)
CPD-20581	Br[R]
CPD-13352	CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1([C@@H](OP([O-])([O-])=O)O[C@@H]([C@@H](O)[C@H](OC(C[C@H](O)CCCCCCCCCCC)=O)1)CO[C@@H]4(O[C@H](CO[C@@]3(C(=O)[O-])(O[C@H]([C@H](O)CO)[C@H](O)[C@H](O[C@]2(O[C@H]([C@@H](CO)O)[C@H](O)[C@H](O)C2)C(=O)[O-])C3))[C@H]([C@@H]([C@H]4NC(C[C@H](O)CCCCCCCCCCC)=O)OC(=O)C[C@H](O)CCCCCCCCCCC)OP([O-])(=O)O[C@H]5(OC[C@H]([NH3+])[C@H](O)[C@@H](O)5)))
L-ARA4N-MODIFIED-KDO2-LIPID-A	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]4([C@H]([C@H](OC[C@H]1(O[C@H](OP([O-])([O-])=O)[C@H](NC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H](OC(C[C@H](O)CCCCCCCCCCC)=O)[C@H](O)1))O[C@H](CO[C@]3(C([O-])=O)(O[C@H]([C@@H](CO)O)[C@H](O)[C@H](O[C@@]2(C([O-])=O)(O[C@H]([C@@H](CO)O)[C@H](O)[C@H](O)C2))C3))[C@H]4OP([O-])(O[C@@H]5([C@@H]([C@H]([C@H](CO5)[NH3+])O)O))=O)NC(C[C@H](OC(CCCCCCCCCCC)=O)CCCCCCCCCCC)=O)
CPD-12935	CC(/C=C/C=C(C)/C=C/C=C(C)/C=O)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C1(\C(C)(C)CCCC(/C)=1)
CPD-20454	CC(/C=C/C=C(C)/C=C/C=C(C)/C=O)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=C(C)\CO
CPD-9535	CC(/CO)=C\CC4(/C(/[O-])=C\C=C2(C(/O[C@@H]1(COC3(/C=C(C(/OC)=C\C(\[C@@H]1C2=O)=3)/OC)))=4))
CPD-20426	CC(/C=C/C=C(C)/C=C/C1(/C(C[C@@H](C(O)C(/C)=1)O)(C)C))=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2(\C(C[C@@H](C(C(/C)=2)=O)O)(C)C)
CPD-20607	C(O)(=O)CC2(\C(\NC1(/C(/Cl)=C\C(\O)=C/C(/Cl)=1))=C/C=C\C=2)
CPD-17652	CC(/C=C/C=C(C)/C=C/C1(/C(CCC(C(/C)=1)O)(C)C))=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2(\C(CCC(C(/C)=2)=O)(C)C)
CPD-20525	COC(=O)NC1(NC3(\C(\N=1)=C/C(/SC2(\C=C/C(/O)=C\C=2))=C\C=3))
CPD-18299	CN2(C(=O)C3(\C(\NC(=O)C(CC1(\C=C/C(/OC)=C\C=1))2)=C/C=C\C=3))
CPD-18300	CN1(C(=O)C3(\C(\NC(=O)C/1=C\C2(\C=C/C(/OC)=C\C=2))=C/C=C\C=3))
CPD-18302	COC3(\C=C/C(/C1(C2(\C(\NC(=O)C([O-])=1)=C/C=C\C=2)))=C\C=3)
CPD-19450	CN(CC1(\C=C/C(/OC)=C(/C=1)/O))CCC2(\C=C/C(/O)=C\C=2)
4-O-BETA-D-GLUCOSYL-CIS-P-COUMARATE	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)OC2(\C=C/C(\C=C/C([O-])=O)=C/C=2))
CPD-11756	C1(\C=C(C2(\NC3(C5(N(C6(/C(/Cl)=C\C=C/C(/C(C4(\C(NC(C(/C(C(/C=1)=2)=3)=4)=O)=O))=5)=6))[C@H]7([C@@H]([C@H]([C@@H]([C@@H](CO)O7)O)O)O)))))\Cl)
CPD-20459	CC(C)C1(\[C@]5(C(=O)[O-])([C@@]4(C=O)(C[C@H](\C=1)[C@@](CO[C@H]2([C@H]([C@@H]([C@@H]([C@@H](C)O2)O)O)O))(C[C@@H]3([C@H](C)CC[C@H]34))5)))
CPD-19421	COC2(/C=C\C(\CNCCC1(\C=C/C(/O)=C\C=1))=C/C(/O)=2)
PANTETHEINE-P	CC([C@@H](O)C(=O)NCCC(NCCS)=O)(C)COP([O-])(=O)[O-]
PHOSPHOPANTOTHEINE-GROUP	CC([C@@H](O)C(=O)NCCC(NCCS)=O)(C)COP([O-])(=O)[O-]
CPD-20091	CC(\C=C\[C@H]1(C(/C)=C/[C@H](O)C[C@](C)(C)1))=C\C([O-])=O
CPD-20092	CC(\C=C\[C@H]1(C(/C)=C/[C@@H](O)C[C@](C)(C)1))=C\C([O-])=O
CPD-20089	CC(\C=C\[C@H]1(C(/C)=C/[C@@H](O)C[C@](C)(C)1))=C\CO
CPD66-78	C([R])([O-])=O
CPD-18498	CC2(\CC[C@]1(COC(=O)C)(C4([C@H](OC(=O)C)[C@@H](O)C(OC1\C=2)C3(OC3)4)(C)))
CPD-18425	CC2(\C(=O)[C@@H](O)[C@]1(COC(=O)C)([C@@]4([C@H](OC(C)=O)[C@@H](O)C(OC1\C=2)C3(OC3)4)(C)))
CPD-17080	COC1(\C(\O)=C/C=C(/C=1)/C=C/C2(C=C(/C=C/C([O-])=O)/C=C(C(O)=2)/OC))
421-DEHYDROGEISSOSCHIZINE	C/C=C4([C@@H](C(\C(OC)=O)=C\O)C[C@@H]1([N+](/CCC2(\C3(/C=C\C=C/C(/NC\1=2)=3)))=C/4))
CPD-18837	CC(/C1(\C=C/C(/O)=C\C=1))=C\C2(\C=C/C(/O)=C\C=2)
CPD-18744	C1(\C=C(/C=C(\C=1)/OC2(\C=C/C=C(/C=2)/Br))\Br)
CPD-13150	CC(/C=C/C=C(C)/C=C/C=C(C)/C=O)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=C(C)\C=O
CPD-20457	CC(/C=C/C=C(C)/C=C/C=C(C)/C=O)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=C(C)\C([O-])=O
CPD-20451	CC(C)=C/C=C/C(\C)=C/C=C/C(\C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C=O
CPD-20456	CC(C)=C/C=C/C(\C)=C/C=C/C(\C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C([O-])=O
CPD-13151	CC(/C=C/C=C(C)/C=C/C=C(C)/C([O-])=O)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=C(C)\C([O-])=O
CPD-20649	CC(C)=CCCC(\C)=C/C=C/C(\C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C(O)O
CPD-20648	CC(C)=CCCC(\C)=C/C=C/C(\C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/CO
CPD-9912	CC(C)=CCCC(\C)=C/C=C/C(\C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C=O
CPD-9913	CC(C)=CCCC(\C)=C/C=C/C(\C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C([O-])=O
12-BIS4-HYDROXY-3-METHOXYPHENYLETHYLE	COC2(\C(\O)=C/C=C(/C=C/C1(/C=C(C(/O)=C\C=1)/OC))/C=2)
CPD-8783	C(=NC2(\C=C(C(/C=C/C1(/C(/S(=O)(=O)[O-])=C\C(\N=C=S)=C/C=1))=C/C=2)\S(=O)(=O)[O-]))=S
CPD-16588	C(CCC([O-])=O)SSCCCC([O-])=O
CPD-9046	C1(\C=C(\C=C/N=1)\SSC2(\C=C/N=C\C=2))
CPD-20453	CC(C)=C/C=C/C(\C)=C/C=C/C(\C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C(O)O
CPD-20421	CC(/C=C/C=C(C)/C=C/C1(/C(CCCC(/C)=1)(C)C))=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2(\C(CCC(O)(O)C(/C)=2)(C)C)
CPD-20423	CC(/C=C/C=C(C)/C=C/C1(/C(C)(C)C[C@@H](CC(/C)=1)O))=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2(\C(C)(C)C[C@@H](C(O)(O)C(/C)=2)O)
CPD-8608	CC(C)CCC[C@H]([C@@H]4([C@]1(C)([C@](C=O)(C2(\CC[C@@H]3([C@@](C)(C(\CC1)=2)CC[C@H](O)C(C)(C)3)))CC4)))C
CPD-8607	CC(C)CCC[C@H]([C@@H]4([C@]1(C)([C@](CO)(C2(\CC[C@@H]3([C@@](C)(C(\CC1)=2)CC[C@H](O)C(C)(C)3)))CC4)))C
44-DIMETHYL-CHOLESTA-814-24-TRIENOL	CC(C)=CCC[C@H]([C@@H]4([C@]2(C)(C(C3(\CC[C@@H]1(C(C)(C)[C@@H](O)CC[C@@]1(C(\CC2)=3)C)))=CC4)))C
CPD-8609	CC(C)CCC[C@H]([C@@H]4([C@]1(C)(C(C2(\CC[C@@H]3([C@@](C)(C(\CC1)=2)CC[C@H](O)C(C)(C)3)))=CC4)))C
44-DIMETHYL-5ALPHA-CHOLEST-7-EN-3BET	CC(C)CCC[C@@H](C)[C@H]4(CC[C@@H]1([C@](C)(CC[C@H]3(C1=CC[C@H]2(C(C)(C)[C@H](CC[C@@](C)23)O)))4))
CPD-8610	CC(C)CCC[C@H]([C@@H]4([C@]1(C)([C@H](C2(\CC[C@@H]3([C@@](C)(C(\CC1)=2)CC[C@H](O)C(C)(C)3)))CC4)))C
CPD-925	C3(\C=C2(C(/O[C@@]1([C@@H](O)\C=C/C=C1/O2)O)=C\C=3))
CPD-11696	O[R]
45-CIS-DIHYDROXY-12-DITHIACYCLOHEXANE	C1(SSC[C@@H](O)[C@@H](O)1)
CPD-18935	C([R])(=O)[O-]
CPD-20485	C3(N)(=NC(=O)NC2(C1(C(NC(=O)/N=C1/N)C23)))
CPD-20569	Cl[R]
CPD-10626	O[R]
CPD-789	CC(=O)CCC1(C(C)(C)OC(=O)C1)
CPD-20096	CC(C)=CCCC(\C)=C/C=C/C(\C)=C/COP(OP([O-])(=O)[O-])(=O)[O-]
CPD-13597	C1(/C(/O)=C(C(/S([O-])(=O)=O)=C\C(\S([O-])(=O)=O)=1)/O)
CPD0-1263	C(=O)([O-])C1(\C=C(C(\O)=C(/C=1)\O)\C(=O)[O-])
CPD-636	C([O-])(=O)C1(/C=C(C(/O)=C\C(\C([O-])=O)=1)/O)
CPD-11237	CC1(\C=C(C(/N)=C\C(/C)=1)\N)
CPD-473	C(=O)C(CCC([O-])=O)=O
CPD66-73	C([R])([O-])=O
CPD-253	C(=O)\C=C(C[C@H]([NH3+])C(=O)[O-])/C=C(C([O-])=O)/O
CPD-286	C[C@]34([C@@H]2([C@H]([C@H]1([C@@](C)([C@](C(=O)CO)(O)CC1)CC(=O)2))CC[C@H]3CC(=O)CC4))
CPD-287	C[C@]34([C@@H]2([C@H]([C@H]1([C@@](C)([C@](C(=O)CO)(O)CC1)CC(=O)2))CC[C@@H]3CC(=O)CC4))
CPD-16633	C1(\C=C(C2(\NC3(/C(/NC(=O)C(/C=1)=2)=C\C(\O)=C/C(/O)=3)))\O)
CPD-12783	C\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/COP(=O)([O-])OP(=O)([O-])O[C@H]6(O[C@H](CO)[C@@H](O[C@@H]5(O[C@H](CO)[C@@H](O)[C@H](O[C@H]4(O[C@H](COC(=O)C)[C@@H](O)[C@H](O)[C@H](O[C@@H]3(O[C@H](C([O-])=O)[C@@H](O[C@@H]1(O[C@@H]2(COC(C)(C(=O)[O-])O[C@@H]([C@H](O)[C@H](O)1)2)))[C@H](O)[C@@H](O)3))4))[C@@H](O)5))[C@H](O)[C@@H](O)6)
CPD-13262	C\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/COP(=O)([O-])OP(=O)([O-])O[C@H]6(O[C@H](CO)[C@@H](O[C@@H]5(O[C@H](CO)[C@@H](O)[C@H](O[C@H]4(O[C@H](CO)[C@@H](O)[C@H](O)[C@H](O[C@@H]3(O[C@H](C([O-])=O)[C@@H](O[C@@H]1(O[C@@H]2(COC(C)(C(=O)[O-])O[C@@H]([C@H](O)[C@H](O)1)2)))[C@H](O)[C@@H](O)3))4))[C@@H](O)5))[C@H](O)[C@@H](O)6)
CPD-10854	O[R]
CPD-17318	CC1(/C(/O)=C(C)\C(\O)=C(C(/CO)=1)\C(=O)[O-])
CPD-17571	C([N+]([O-])=O)CC([N+]([O-])=O)CCC([O-])=O
CPD-12413	C5(\C6(\C(C3(C4(\C=C(C(=O)[O-])/NC(\C(/C1(C2(\C=C(C(=O)[O-])/NC(\C=C(C(O)=1)\O)=2)))=C(C(O)=3)\O)=4)))=C(O)C(/O)=C\C(\NC(/C(=O)[O-])=5)=6))
CPD-9197	C5(\C=C/C(/C4(\C=C/N=C1(C(\C=C/C3(/C\1=N\C=C/C(/C2(\C=C/C=C\C=2))=3))=4)))=C\C=5)
CPD-19546	C2(\N=C1(\C=C/C3(/C(\C/1=C\C=2)=C\C=C/N=3)))
4812-TRIMETHYLTRIDECANOYL-COA	CC(C)CCCC(C)CCCC(C)CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
CPD-21215	CC(C)=CCCC(\C)=C/CCC(\C)=C/C=C/C(\C)=C/C=C/C=C(C)/C=C/C=O
CPD-21214	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/C=C/C=C(C)/C=C/C=O
CPD-21213	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/C=C/C=C(C)/CCC=O
CPD-7202	C(=O)[R]
4--FLUOROGLUTAMATE	C(=O)(O)C(N)CC(F)C(=O)O
CPD-9779	C[NH+]1(CCCC1CC(CC([O-])=O)=O)
CPD-9773	C[NH+]1(CCCC1CC(CC(OC)=O)=O)
CPD-9772	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(CC(CC1([NH+](CCC1)C))=O)=O)COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]
CPD-9774	C[NH+]1(C(O)CCC1CC(CC(OC)=O)=O)
CPD-6972	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(CCC(C1(/C=C\C=C/C(/C([O-])=O)=1))=O)=O)COP(=O)(OP(=O)(OC[C@H]2(O[C@H]([C@@H]([C@@H]2OP([O-])(=O)[O-])O)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]
CPD-11552	C(=O)([O-])C(=O)CC(=O)C1(/C=C\C=C(C(\N)=1)\O)
CPD-476	C(C(CC(C1(\C(\N)=C/C=C\C=1))=O)=O)([O-])=O
CPD-12411	C3(\C4(\C(C1(C2(\C=C(C(=O)[O-])/NC(\C=C(C(O)=1)\O)=2)))=C(O)C(/O)=C\C(\NC(/C(=O)[O-])=3)=4))
CPD-16179	C(CC1(\C=C/C(/O)=C\C=1))=[NH2+]
CPD-19019	CCC(C)C(=O)O[C@H]1([C@H](O)[C@@H](O)[C@H](O[C@H](CO)1)O[C@]2(CO)(O[C@H](CO)[C@@H](O)[C@H](O)2))
CPD1A0-6104	CC(=O)C1(C(=O)C2(\C(\O)=C/C=C\C(/CC(CC(=O)CC([O-])=O)=1)=2))
CPD-12352	CC(C)=CCC1(\C2(C(/C[C@H](NC)C(=O)[O-])=C/NC(\C=C/C=1)=2))
CPD-460	CC(C)=CCC1(\C2(C(/C[C@H]([NH3+])C(=O)[O-])=C/NC(\C=C/C=1)=2))
CPD-19018	CC(C)CC(=O)O[C@H]1([C@H](O)[C@@H](O)[C@H](O[C@H](CO)1)O[C@]2(CO)(O[C@H](CO)[C@@H](O)[C@H](O)2))
CPD-3194	C1(\N=C/C=C\C(/C=C/CC(=O)[O-])=1)
4-3-PYRIDYL-BUTANOATE	C1(\N=C/C=C\C(/CCCC(=O)[O-])=1)
CPD-11241	C([O-])(=O)C1(\O[C@@H]([C@H](O)[C@H](\C=1)O)O[C@@H]2([C@H](O)[C@H](C(O)O[C@H](C([O-])=O)2)O))
CPD-20980	COC1(/C=C(\C=C/C(/O)=1)/C(=O)C2(COC(=O)C(CO)2))
CPD-20977	C1([R2])(C([R1])C(=O)OC([R3])1)
CPD0-1360	C(=O)([O-])CC2(\C=C(C(\OC1(\C=C/C(/O)=C\C=1))=C(\C=2)\I)\I)
CPD-17728	C([R])(=O)C([O-])=O
CPD-12415	C1(\C2(/C=C(C(O)=C(C(N\C=1)=2)C3(\NC4(\C=C(C(\O)=C(C(\C=3)=4)\C5(\NC6(/C=C(C(/O)=C\C(\C=5)=6)/O)))\O)))/O))
CPD-12416	C5(\C6(\C(\C1(\NC2(\C=C(C(\O)=C(C(\C=1)=2)\C3(\NC4(/C=C(C(/O)=C\C(\C=3)=4)/O)))\O)))=C(C(/O)=C\C(\N\C=5)=6)\O))
CPD-17782	C(=O)CCC(=O)C1(\C=C/C(/O)=N\C=1)
CPD-453	C([O-])(=O)C2(\C=C/C(/O[C@@H]1(O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO))=C\C=2)
CPD-16965	C(OP([O-])(=O)[O-])[C@@H]2([C@@H](O)[C@@H](O)[C@H](C1(\C=C/C(/N[C@@H](CC([O-])=O)C([O-])=O)=C\C=1))O2)
CPD-7652	C(OP([O-])(=O)[O-])[C@@H]2([C@@H](O)[C@@H](O)[C@H](C1(\C=C/C(/N)=C\C=1))O2)
CPD-16964	C(OP([O-])(=O)[O-])[C@@H]2([C@@H](O)[C@@H](O)[C@H](C1(\C=C/C(/O)=C\C=1))O2)
4-CYTIDINE-5-DIPHOSPHO-2-C	C[C@](O)(CO)[C@H](O)COP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(/N)=N\C1=O))O2)O)O))(=O)[O-])([O-])=O
4-DIMETHYLAMINOPHENYLAZOXYBENZENE	CN(C2(\C=C/C(/N=N(=O)C1(\C=C/C=C\C=1))=C\C=2))C
GAMMA-GLUTAMYL-GAMMA-AMINOBUTYRALDEH	C(=O)CCCNC(=O)CC[C@H]([NH3+])C(=O)[O-]
CPD-9000	C(=O)(NCCCC([O-])=O)CC[C@H]([NH3+])C(=O)[O-]
CPD-21192	C(S[R])[C@@H](C(NCC([O-])=O)=O)NC(=O)CC[C@H]([NH3+])C([O-])=O
CPD-12425	CN(C)C1(\C=C/C(/NO)=C\C=1)
CPD-19937	C1([R2])(C([R1])C(=O)OC([R3])1)
CPD-16546	C(=O)(N)CC1(\C=C/C(/O)=C\C=1)
CPD-10507	C1(\C=C/C2(/N\C=C(CCCC(=O)[O-])/C(\C=1)=2))
CPD-12621	C(O)[C@H]3(O[C@@H](OC(=O)CCCC1(\C2(/C=C\C=C/C(/N\C=1)=2)))[C@H](O)[C@@H](O)[C@H](O)3)
CPD-19017	CC(C)C(=O)O[C@H]1([C@H](O)[C@@H](O)[C@H](O[C@H](CO)1)O[C@]2(CO)(O[C@H](CO)[C@@H](O)[C@H](O)2))
4-Isopropenyl-Pimelyl-CoA	C=C(C(CCC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)CCC([O-])=O)C
CPD-21235	CN(N=O)CCCC(O)C1(\C=C/C=N\C=1)
CPD-479	C([R])(=O)C([O-])=O
